path,component_family,disposition,successor_hint,inverse_evidence,provisional_gap
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_concrete_anchor_9_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_decomposition_step_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_decomposition_step_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_decomposition_step_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_decomposition_step_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_decomposition_step_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_decomposition_step_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_0.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_10.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_11.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_12.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_13.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_14.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_15.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_16.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_17.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_18.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_19.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_20.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_7.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_8.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_description_9.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_olog_box.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_0.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_10.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_11.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_12.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_12_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_13.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_13_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_14.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_15.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_1_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_3.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_4.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_4_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_5.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_6.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_7.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_8.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_negative_regression_gippidy_walk_yoneda_hom_leg_9.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_cheese_trap_immunity.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_circuit_imprint_tensor.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_0.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_0_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_0_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_0_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_0_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_0_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_1.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_10.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_10_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_10_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_10_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_10_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_11.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_11_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_11_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_11_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_11_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_11_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_12.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_12_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_12_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_12_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_12_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_13.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_13_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_13_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_13_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_13_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_14.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_14_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_14_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_14_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_14_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_15.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_15_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_15_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_15_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_15_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_16.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_16_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_16_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_16_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_16_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_17.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_17_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_17_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_17_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_17_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_17_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_18.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_18_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_18_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_18_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_18_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_18_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_19.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_19_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_19_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_19_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_19_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_19_example.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_1_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_1_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_1_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_1_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_2.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_20.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_20_addl_base_topic.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_20_addl_circuit_corner.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_20_addl_dunbar_layer.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_20_addl_paper_kind.ttl,basicttl/ontology-source,reuse,,,
basicttl/_verb/11_base_commutative_diagram/02_path_admission_predicate_unpacking_concrete_anchor_21.ttl,basicttl/ontology-source,reuse,,,
